site,depth,age,d13c
1209,bulk,64.96769886,2.151715003
1209,bulk,64.97003977,2.152718893
1209,bulk,64.97238068,2.160542783
1209,bulk,64.9770625,2.159880564
1209,bulk,64.97940341,2.147234454
1209,bulk,64.98174432,2.176758344
1209,bulk,64.98642614,2.169436142
1209,bulk,64.98876705,2.148365838
1209,bulk,64.99110795,2.157555533
1209,bulk,64.99344886,2.127005228
1209,bulk,64.99578977,2.167604315
1209,bulk,64.99813068,2.18979401
1209,bulk,65.00047159,2.180653705
1209,bulk,65.0028125,2.158823401
1209,bulk,65.00515341,2.153623096
1209,bulk,65.00749432,2.159672791
1209,bulk,65.00983523,2.155692487
1209,bulk,65.01217614,2.148722182
1209,bulk,65.01451705,2.163711877
1209,bulk,65.01685795,2.127861573
1209,bulk,65.01919886,2.161831268
1209,bulk,65.02153977,2.124500963
1209,bulk,65.02388068,2.211770659
1209,bulk,65.02622159,2.162630354
1209,bulk,65.0285625,2.171440049
1209,bulk,65.03090341,2.158419745
1209,bulk,65.03324432,2.17509944
1209,bulk,65.03537891,2.135829757
1209,bulk,65.03689453,2.157605028
1209,bulk,65.03841016,2.183370299
1209,bulk,65.03992578,2.163815569
1209,bulk,65.04144141,2.19497084
1209,bulk,65.04295703,2.155736111
1209,bulk,65.04447266,2.081221381
1209,bulk,65.04598828,2.126946652
1209,bulk,65.04750391,2.073501923
1209,bulk,65.04901953,2.060677193
1209,bulk,65.05053516,2.069942464
1209,bulk,65.05205078,2.038737735
1209,bulk,65.05356641,2.015003006
1209,bulk,65.05508203,1.986448276
1209,bulk,65.05659766,2.025423547
1209,bulk,65.05811328,2.036079359
1209,bulk,65.05962891,2.00519463
1209,bulk,65.06114453,2.0172799
1209,bulk,65.06266016,2.099515171
1209,bulk,65.06417578,2.055550442
1209,bulk,65.06569141,2.068675713
1209,bulk,65.06720703,2.118370983
1209,bulk,65.06872266,2.053056254
1209,bulk,65.07023828,2.070821525
1209,bulk,65.07175391,2.074866795
1209,bulk,65.07326953,2.048212066
1209,bulk,65.07478516,2.025817337
1209,bulk,65.07630078,2.082182607
1209,bulk,65.07781641,2.120987878
1209,bulk,65.07933203,2.111383149
1209,bulk,65.08084766,2.131279171
1209,bulk,65.08236328,2.107564706
1209,bulk,65.08387891,2.118400242
1209,bulk,65.08539453,2.106175762
1209,bulk,65.08691016,2.034535777
1209,bulk,65.08842578,2.036281313
1209,bulk,65.08994141,2.045857054
1209,bulk,65.09145703,2.059328346
1209,bulk,65.0922948,2.065702234
1209,bulk,65.09297266,2.029509637
1209,bulk,65.09387995,2.052306125
1209,bulk,65.09448828,2.144130929
1209,bulk,65.09600391,2.091872221
1209,bulk,65.09705024,2.031083905
1209,bulk,65.09751953,2.055433512
1209,bulk,65.09863539,2.097957795
1209,bulk,65.09903516,2.000754804
1209,bulk,65.10022054,2.076661685
1209,bulk,65.10055078,2.075606096
1209,bulk,65.10180569,2.004485576
1209,bulk,65.10206641,2.062677388
1209,bulk,65.10339084,2.044489466
1209,bulk,65.10358203,2.041498679
1209,bulk,65.10509766,2.081019971
1209,bulk,65.10656114,2.075007246
1209,bulk,65.10661328,2.071333846
1209,bulk,65.10808091,2.043815138
1209,bulk,65.10812891,2.004041618
1209,bulk,65.10940456,2.073336429
1209,bulk,65.10964453,2.022838045
1209,bulk,65.1107282,2.121927721
1209,bulk,65.11116016,1.971604472
1209,bulk,65.11205185,2.086949013
1209,bulk,65.11267578,2.067710899
1209,bulk,65.11337549,2.071900304
1209,bulk,65.11419141,2.061957326
1209,bulk,65.11469914,2.094291596
1209,bulk,65.11570703,2.057983753
1209,bulk,65.11602279,2.089902888
1209,bulk,65.11722266,2.03070018
1209,bulk,65.11734643,2.149784179
1209,bulk,65.11867008,2.024825471
1209,bulk,65.11873828,2.033429461
1209,bulk,65.11999372,2.011156763
1209,bulk,65.12025391,2.030675888
1209,bulk,65.12176953,2.083632315
1209,bulk,65.12328516,2.040238742
1209,bulk,65.12480078,1.999735169
1209,bulk,65.12631641,2.006301596
1209,bulk,65.12783203,2.029138022
1209,bulk,65.12934766,2.04976
1209,bulk,65.13086328,2.03993
1209,bulk,65.13329167,2.06741
1209,bulk,65.13845833,2.07079
1209,bulk,65.143625,2.10061
1209,bulk,65.14879167,2.12059
1209,bulk,65.15395833,2.09503
1209,bulk,65.159125,2.08343
1209,bulk,65.16429167,2.05451
1209,bulk,65.16945833,2.03433
1209,bulk,65.174625,2.06919473
1209,bulk,65.17979167,2.033708558
1209,bulk,65.18495833,2.056082386
1209,bulk,65.190125,1.968266214
1209,bulk,65.19529167,1.975490041
1209,bulk,65.20045833,1.990363869
1209,bulk,65.21079167,2.001681525
1209,bulk,65.21595833,1.964275353
1209,bulk,65.221125,1.94812918
1209,bulk,65.22559091,1.921373008
1209,bulk,65.22795455,1.878114492
1209,bulk,65.23031818,1.89070832
1209,bulk,65.23268182,1.940052147
1209,bulk,65.23504545,1.946265975
1209,bulk,65.23740909,1.954139803
1209,bulk,65.23977273,1.937683631
1209,bulk,65.24213636,1.947157459
1209,bulk,65.2445,2.019021286
1209,bulk,65.24686364,1.974775114
1209,bulk,65.24922727,1.947160435
1209,bulk,65.25159091,1.857081454
1209,bulk,65.25395455,1.736962473
1209,bulk,65.25631818,1.808783492
1209,bulk,65.25868182,1.81025451
1209,bulk,65.26104545,1.736975529
1209,bulk,65.26340909,1.825206548
1209,bulk,65.26577273,1.777317567
1209,bulk,65.26813636,1.764088586
1209,bulk,65.2705,1.720249604
1209,bulk,65.27286364,1.704860623
1209,bulk,65.27522727,1.735541642
1209,bulk,65.27759091,1.752352661
1209,bulk,65.27995455,1.73989368
1209,bulk,65.28231818,1.782804698
1209,bulk,65.28468182,1.805105717
1209,bulk,65.28704545,1.855366736
1209,bulk,65.29177273,1.904220811
1209,bulk,65.29413636,1.84199183
1209,bulk,65.2965,1.977562849
1209,bulk,65.29886364,1.936323867
1209,bulk,65.30122727,1.872074886
1209,bulk,65.30359091,1.867595905
1209,bulk,65.30595455,1.881906924
1209,bulk,65.30831818,1.721197943
1209,bulk,65.31068182,1.749718961
1209,bulk,65.31304545,1.70061998
1209,bulk,65.31540909,1.697210999
1209,bulk,65.31777273,1.692622018
1209,bulk,65.32013636,1.666283037
1209,bulk,65.3225,1.697914055
1209,bulk,65.32486364,1.675485074
1209,bulk,65.32722727,1.640826093
1209,bulk,65.33000962,1.693503462
1209,bulk,65.33404808,1.748004615
1209,bulk,65.33808654,1.598405769
1209,bulk,65.342125,1.647076923
1209,bulk,65.35020192,1.688449231
1209,bulk,65.35424038,1.674600385
1209,bulk,65.35827885,1.687181538
1209,bulk,65.36231731,1.577358384
1209,bulk,65.36635577,1.571741355
1209,bulk,65.37039423,1.59248784
1209,bulk,65.37443269,1.585634326
1209,bulk,65.37847115,1.816610812
1209,bulk,65.38250962,1.693703783
1209,bulk,65.38654808,1.689700268
1209,bulk,65.39058654,1.657616754
1209,bulk,65.394625,1.654633239
1209,bulk,65.39866346,1.735645173
1209,bulk,65.40270192,1.771072123
1209,bulk,65.40674038,1.753969073
1209,bulk,65.41077885,1.721096023
1209,bulk,65.41481731,1.709450103
1209,bulk,65.41885577,1.656559798
1209,bulk,65.42289423,1.692459494
1209,bulk,65.42693269,1.633069189
1209,bulk,65.43097115,1.683838884
1209,bulk,65.43440086,1.63110858
1209,bulk,65.43600431,1.630908275
1209,bulk,65.43760776,1.63782797
1209,bulk,65.43921121,1.650927666
1209,bulk,65.44081466,1.642127361
1209,bulk,65.4424181,1.609057056
1209,bulk,65.44402155,1.586076752
1209,bulk,65.445625,1.564276447
1209,bulk,65.44722845,1.700547028
1209,bulk,65.4488319,1.728162261
1209,bulk,65.45043534,1.552487495
1209,bulk,65.45203879,1.667922728
1209,bulk,65.45364224,1.723417961
1209,bulk,65.45524569,1.775233194
1209,bulk,65.45684914,1.723038427
1209,bulk,65.45845259,1.70497366
1209,bulk,65.46005603,1.784208893
1209,bulk,65.46165948,1.738584126
1209,bulk,65.46326293,1.775879359
1209,bulk,65.46486638,1.779234592
1209,bulk,65.46646983,1.836829825
1209,bulk,65.46807328,1.810522079
1209,bulk,65.46967672,1.785476135
1209,bulk,65.47128017,1.76255019
1209,bulk,65.47288362,1.810504245
1209,bulk,65.47448707,1.8125583
1209,bulk,65.47609052,1.831902356
1209,bulk,65.47769397,1.858946411
1209,bulk,65.47929741,1.826150466
1209,bulk,65.48090086,1.802474522
1209,bulk,65.48250431,1.808388577
1209,bulk,65.48410776,1.788802632
1209,bulk,65.48571121,1.805766688
1209,bulk,65.48731466,1.779748854
1209,bulk,65.4889181,1.772102909
1209,bulk,65.49052155,1.752246964
1209,bulk,65.492125,1.74408102
1209,bulk,65.49372845,1.747825075
1209,bulk,65.4953319,1.73813913
1209,bulk,65.49693534,1.718693186
1209,bulk,65.49853879,1.743397241
1209,bulk,65.50014224,1.771081296
1209,bulk,65.50174569,1.777425352
1209,bulk,65.50334914,1.729039407
1209,bulk,65.50495259,1.742723462
1209,bulk,65.50655603,1.665277518
1209,bulk,65.50815948,1.775852446
1209,bulk,65.50976293,1.624452238
1209,bulk,65.51136638,1.602692029
1209,bulk,65.51296983,1.689881821
1209,bulk,65.51457328,1.674341612
1209,bulk,65.51617672,1.696921403
1209,bulk,65.51778017,1.802831195
1209,bulk,65.51938362,1.774850986
1209,bulk,65.52098707,1.803560777
1209,bulk,65.52259052,1.777610569
1209,bulk,65.52419397,1.87262036
1209,bulk,65.52579741,1.802020151
1209,bulk,65.52761667,1.857439943
1209,bulk,65.53008333,1.833429734
1209,bulk,65.53255,1.797769525
1209,bulk,65.53501667,1.723939317
1209,bulk,65.53748333,1.744438691
1209,bulk,65.53995,1.699668482
1209,bulk,65.54241667,1.752085524
1209,bulk,65.54241667,1.662608273
1209,bulk,65.54488333,1.751238065
1209,bulk,65.54735,1.867927856
1209,bulk,65.54981667,1.868907647
1209,bulk,65.55228333,1.828367439
1209,bulk,65.55475,1.77416723
1209,bulk,65.55721667,1.742417021
1209,bulk,65.55968333,1.805716813
1209,bulk,65.56215,1.725256604
1209,bulk,65.56461667,1.747166395
1209,bulk,65.56708333,1.753296187
1209,bulk,65.56955,1.790665978
1209,bulk,65.57201667,1.817195769
1209,bulk,65.57448333,1.851155561
1209,bulk,65.57695,1.97255727
1209,bulk,65.57941667,1.917572013
1209,bulk,65.58188333,1.891056756
1209,bulk,65.58435,1.893381499
1209,bulk,65.58681667,1.871736241
1209,bulk,65.58928333,1.841760984
1209,bulk,65.59175,1.752155727
1209,bulk,65.59421667,1.76828047
1209,bulk,65.59668333,1.706405213
1209,bulk,65.59915,1.642809956
1209,bulk,65.60265625,1.633184699
1209,bulk,65.60928125,1.610249442
1209,bulk,65.61590625,1.635674185
1209,bulk,65.62253125,1.643728928
1209,bulk,65.62915625,1.523923671
1209,bulk,65.63578125,1.475098414
1209,bulk,65.64240625,1.407122643
1209,bulk,65.64903125,1.419997386
1209,bulk,65.65565625,1.434092129
1209,bulk,65.66228125,1.385126872
1209,bulk,65.66890625,1.477951615
1209,bulk,65.67553125,1.563446358
1209,bulk,65.68215625,1.554061101
1209,bulk,65.68878125,1.467375844
1209,bulk,65.69540625,1.499580587
1209,bulk,65.70203125,1.49538533
1209,bulk,65.70746875,1.470950073
1209,bulk,65.70934375,1.523034816
1209,bulk,65.71121875,1.520209559
1209,bulk,65.71309375,1.470754302
1209,bulk,65.71684375,1.458053788
1209,bulk,65.71871875,1.540988531
1209,bulk,65.72059375,1.573552272
1209,bulk,65.72246875,1.573990339
1209,bulk,65.72434375,1.546278405
1209,bulk,65.72621875,1.561966471
1209,bulk,65.72809375,1.547354538
1209,bulk,65.72996875,1.515932604
1209,bulk,65.73184375,1.54016067
1209,bulk,65.73371875,1.562208736
1209,bulk,65.73559375,1.568136803
1209,bulk,65.73746875,1.570944869
1209,bulk,65.73934375,1.534432935
1209,bulk,65.74121875,1.584351001
1209,bulk,65.74309375,1.583399068
1209,bulk,65.74496875,1.578837134
1209,bulk,65.74684375,1.5725052
1209,bulk,65.74871875,1.644799399
1209,bulk,65.75059375,1.617057465
1209,bulk,65.75246875,1.644155532
1209,bulk,65.75434375,1.568393598
1209,bulk,65.75621875,1.624361664
1209,bulk,65.75809375,1.697409731
1209,bulk,65.75996875,1.679177797
1209,bulk,65.76184375,1.664075863
1209,bulk,65.76371875,1.672593929
1209,bulk,65.76559375,1.653431996
1209,bulk,65.76934375,1.599868128
1209,bulk,65.77121875,1.580536194
1209,bulk,65.77309375,1.569894261
1209,bulk,65.77496875,1.604192327
1209,bulk,65.77684375,1.642514235
1209,bulk,65.78996875,1.684679241
1209,bulk,65.79184375,1.639151179
1209,bulk,65.79371875,1.619633116
1209,bulk,65.79559375,1.636425054
1209,bulk,65.79746875,1.602206991
1209,bulk,65.79934375,1.650048929
1209,bulk,65.80121875,1.616640866
1209,bulk,65.80309375,1.616862804
1209,bulk,65.80496875,1.633148616
1209,bulk,65.80684375,1.625640554
1209,bulk,65.80871875,1.658562491
1209,bulk,65.81059375,1.638354429
1209,bulk,65.81253804,1.630716366
1209,bulk,65.81469022,1.624538304
1209,bulk,65.81684239,1.675660241
1209,bulk,65.81899457,1.645712178
1209,bulk,65.82114674,1.647964116
1209,bulk,65.82329891,1.650156053
1209,bulk,65.82545109,1.679387991
1209,bulk,65.82760326,1.639099928
1209,bulk,65.82975543,1.679921866
1209,bulk,65.83190761,1.715303803
1209,bulk,65.83405978,1.669675741
1209,bulk,65.83621196,1.74744
1209,bulk,65.83836413,1.74892
1209,bulk,65.8405163,1.77014
1209,bulk,65.84266848,1.68761
1209,bulk,65.84482065,1.76831
1209,bulk,65.84697283,1.78006
1209,bulk,65.849125,1.77819
1209,bulk,65.85127717,1.75412
1209,bulk,65.85342935,1.71618
1209,bulk,65.85558152,1.76935
1209,bulk,65.8577337,1.76455
1209,bulk,65.85988587,1.76854
1209,bulk,65.86419022,1.73904
1209,bulk,65.86634239,1.78859
1209,bulk,65.86849457,1.80127
1209,bulk,65.87064674,1.79167
1209,bulk,65.87279891,1.8443
1209,bulk,65.87495109,1.85845
1209,bulk,65.87710326,1.82668
1209,bulk,65.87925543,1.84114
1209,bulk,65.88140761,1.8226
1209,bulk,65.88355978,1.856425991
1209,bulk,65.88571196,1.83571
1209,bulk,65.88786413,1.86159
1209,bulk,65.8900163,1.88319
1209,bulk,65.89216848,1.82448
1209,bulk,65.89432065,1.90203
1209,bulk,65.89647283,1.86126
1209,bulk,65.898625,1.88674
1209,bulk,65.90077717,1.9229
1209,bulk,65.90292935,1.910599973
1209,bulk,65.90508152,1.931671487
1209,bulk,65.9072337,1.936483001
1209,bulk,65.90938587,1.939904515
1209,bulk,65.91160326,1.960336029
1209,bulk,65.9140163,1.977527542
1209,bulk,65.91642935,1.935409056
1209,bulk,65.91884239,2.02365057
1209,bulk,65.92125543,2.036132084
1209,bulk,65.92366848,2.122393598
1209,bulk,65.92608152,2.143315111
1209,bulk,65.92849457,2.180996625
1209,bulk,65.93090761,2.154818139
1209,bulk,65.93332065,2.149179653
1209,bulk,65.9357337,2.128481167
1209,bulk,65.93814674,2.155275708
1209,bulk,65.94055978,2.163977222
1209,bulk,65.94297283,2.198218735
1209,bulk,65.94538587,2.155030249
1209,bulk,65.94779891,2.165451763
1209,bulk,65.95021196,2.250193277
1209,bulk,65.952625,2.188284791
1209,bulk,65.95503804,2.244726304
1209,bulk,65.95745109,2.219567818
1209,bulk,65.95986413,2.097569332
1209,bulk,65.96227717,2.204140846
1209,bulk,65.96469022,2.23753236
1209,bulk,65.96710326,2.147533873
1209,bulk,65.9695163,2.175465387
1209,bulk,65.97192935,2.170676901
1209,bulk,65.97434239,2.153294567
1209,bulk,65.97675543,2.104733325
1209,bulk,65.97916848,2.098292083
1209,bulk,65.98158152,1.996810841
1209,bulk,65.98399457,2.061149599
1209,bulk,65.98640761,2.028188358
1209,bulk,65.98882065,1.911827116
1209,bulk,65.9912337,1.923985874
1209,bulk,65.99605978,1.89811339
1209,bulk,65.99847283,1.890782149
1209,bulk,66.00329891,1.900840907
1209,bulk,66.00571196,1.950029665
1209,bulk,66.008125,1.918478423
1209,bulk,66.01053804,2.021687181
1209,bulk,66.01295109,2.006593456
1209,bulk,66.01536413,2.025572214
1209,bulk,66.01777717,2.185270972
1209,bulk,66.02019022,2.134069731
1209,bulk,66.02576875,2.849888489
1209,bulk,66.02744375,2.677077247
1209,bulk,66.0291125,2.714186005
1209,bulk,66.0307625,2.493794763
1209,bulk,66.0324125,2.877193521
1209,bulk,66.0340625,2.97118228
1209,bulk,66.03571875,2.867641038
1209,bulk,66.03739375,2.777389796
1209,bulk,66.03906875,2.672008554
1209,bulk,66.04241875,2.965836071
1209,bulk,66.04409375,3.062451106
1209,bulk,66.04576875,3.064503663
1209,bulk,66.04744375,3.05169622
1209,bulk,66.04911667,3.021998776
1209,bulk,66.05078333,3.058061333
1209,bulk,66.05245,3.122003889
1209,bulk,66.05411667,3.058336446
1209,bulk,66.05578333,3.017879002
1209,bulk,66.05745,2.971521559
1209,bulk,66.05911667,3.054344115
1209,bulk,66.06078333,2.958066672
1209,bulk,66.06245,3.070109228
1209,bulk,66.06411667,2.977681785
1209,bulk,66.06578333,3.065844341
1209,bulk,66.06745,2.991786898
1209,bulk,66.0691125,2.901204567
1209,bulk,66.0707625,2.976767124
1209,bulk,66.0724125,2.88272968
1209,bulk,66.0740625,2.997532237
1209,bulk,66.07571875,3.019774793
1209,bulk,66.07739375,3.08704735
1209,bulk,66.07906875,3.061029907
1209,bulk,66.08074375,2.926192463
1209,bulk,66.0824125,2.98789502
1209,bulk,66.0840625,2.953677576
1209,bulk,66.085725,3.017110133
1209,Woodringina,65.78575,1.607442656
1209,Woodringina,65.79325,1.6495891
1209,Woodringina,65.80825,1.68909029
1209,Woodringina,65.83352174,1.85296885
1209,Woodringina,65.84213043,1.945206561
1209,Woodringina,65.85934783,1.868681707
1209,Woodringina,65.87656522,1.948099651
1209,Woodringina,65.9023913,1.718380251
1209,Woodringina,65.9496087,1.834790149
1209,Woodringina,65.98821739,1.916830459
1209,Woodringina,66.00752174,1.656538525
1209,Woodringina,66.01717391,1.909484544
1209,Woodringina,66.02535,1.531686583
1209,Woodringina,65.31245455,1.776015677
1209,Woodringina,65.33303846,1.791025796
1209,Woodringina,65.3815,1.811840572
1209,Woodringina,65.41380769,1.698579707
1209,Woodringina,65.44522414,1.647198
1209,Woodringina,65.45805172,1.744538345
1209,Woodringina,65.46446552,1.715127268
1209,Woodringina,65.4805,1.794678369
1209,Woodringina,65.50294828,1.630536833
1209,Woodringina,65.52218966,1.756949701
1209,Woodringina,65.5492,1.733912506
1209,Woodringina,65.58866667,1.724477448
1209,Woodringina,65.59853333,1.691517153
1209,Woodringina,65.647375,1.683581033
1209,Woodringina,65.700375,1.748018184
1209,Woodringina,65.720125,1.705642858
1209,Woodringina,65.735125,1.623774686
1209,Woodringina,65.750125,1.78592638
1209,Woodringina,65.772625,1.764865794
1209,M. angulata,61.781,2.756
1209,M. angulata,61.806,2.899
1209,M. angulata,61.832,2.869
1209,M. angulata,61.857,2.702
1209,M. angulata,61.895,2.808
1209,M. angulata,61.908,2.772
1209,M. angulata,61.934,2.726
1209,M. angulata,61.959,2.828
1209,M. angulata,61.997,2.782
1209,M. angulata,62.01,2.932
1209,M. angulata,62.035,2.765
1209,M. angulata,62.099,2.844
1209,M. angulata,62.137,2.833
1209,M. angulata,62.163,2.862
1209,M. angulata,62.214,2.791
1209,M. angulata,62.252,2.631
1209,M. angulata,62.265,2.794
1209,M. angulata,62.315,2.555
1209,M. angulata,62.366,2.648
1209,M. angulata,62.392,2.6
1209,M. angulata,62.417,2.357
1209,M. angulata,62.443,2.29
1209,P. uncinata,62.468,2.45
1209,P. uncinata,62.545,2.79
1209,P. uncinata,62.57,2.75
1209,P. uncinata,62.596,2.968
1209,P. uncinata,62.621,2.862
1209,P. uncinata,62.646,2.685
1209,P. uncinata,62.672,2.502
1209,P. uncinata,62.697,2.719
1209,P. uncinata,62.723,2.934
1209,P. uncinata,62.736,2.655
1209,P. uncinata,62.748,2.773
1209,P. uncinata,62.774,2.716
1209,P. uncinata,62.786,2.61
1209,P. uncinata,62.799,2.535
1209,P. uncinata,62.812,2.481
1209,P. uncinata,62.837,2.584
1209,P. uncinata,62.888,2.646
1209,P. uncinata,62.901,2.553
1209,P. uncinata,62.914,2.551
1209,P. uncinata,62.921,2.418
1209,P. uncinata,62.952,2.396
1209,P. uncinata,62.977,2.402
1209,P. uncinata,63.003,2.65
1209,P. uncinata,63.028,2.57
1209,P. uncinata,63.054,2.701
1209,P. uncinata,63.079,2.615
1209,P. uncinata,63.105,2.595
1209,P. uncinata,63.13,2.42
1209,P. uncinata,63.156,2.41222
1209,P. uncinata,63.181,2.469
1209,P. uncinata,63.207,2.415
1209,P. uncinata,63.232,2.502
1209,P. uncinata,63.257,2.623
1209,P. uncinata,63.283,2.557
1209,P. uncinata,63.296,2.523
1209,P. uncinata,63.296,2.579
1209,P. uncinata,63.308,2.504
1209,P. uncinata,63.334,2.485
1209,P. uncinata,63.347,2.569
1209,P. uncinata,63.359,2.663
1209,P. uncinata,63.372,2.421
1209,P. uncinata,63.397,2.359
1209,P. uncinata,63.41,2.473
1209,P. uncinata,63.423,2.27
1209,P. uncinata,63.448,2.321
1209,P. uncinata,63.448,2.501
1209,P. uncinata,63.474,2.164
1209,P. uncinata,63.499,2.036
1209,P. uncinata,63.525,2.161
1209,P. inconstans,63.55,2.113
1209,P. inconstans,63.576,2.177
1209,P. inconstans,63.601,2.139
1209,P. inconstans,63.627,1.984
1209,P. inconstans,63.627,2.067
1209,P. inconstans,63.639,2.068
1209,P. inconstans,63.652,2.002
1209,P. inconstans,63.652,2.073
1209,P. inconstans,63.678,2.016
1209,P. inconstans,63.678,2.008
1209,P. inconstans,63.703,1.844
1209,P. inconstans,63.738,1.558
1209,P. inconstans,63.773,1.54
1209,P. inconstans,63.7905,1.774
1209,P. inconstans,63.808,1.722
1209,P. inconstans,63.82253125,1.725
1209,P. inconstans,63.8370625,1.875
1209,P. inconstans,63.866125,1.765
1209,P. inconstans,63.8951875,2.047
1209,P. inconstans,63.91755814,2.031
1209,P. inconstans,63.93825581,2.048
1209,P. inconstans,63.95895349,2.036
1209,P. inconstans,63.97965116,1.924
1209,P. inconstans,64.00358974,1.846
1209,P. inconstans,64.03076923,2.009
1209,P. inconstans,64.05794872,1.919
1209,P. inconstans,64.08512821,1.68
1209,P. inconstans,64.15393103,1.786
1209,P. inconstans,64.19013793,1.737
1209,P. inconstans,64.22596667,1.759
1209,P. pseudoinconstans,64.2973,1.732
1209,P. pseudoinconstans,64.33013514,1.736
1209,P. pseudoinconstans,64.36175676,1.63
1209,P. pseudoinconstans,64.39337838,1.665
1209,P. pseudoinconstans,64.58322581,1.691
1209,P. pseudoinconstans,64.64541667,1.956
1209,P. pseudoinconstans,64.6975,1.696
1209,P. pseudoinconstans,64.79452273,1.731
1209,P. pseudoinconstans,65.03031818,1.949
1209,P. pseudoinconstans,65.03954688,1.896
1209,P. pseudoinconstans,65.05470313,1.88
1209,P. pseudoinconstans,65.06985938,1.891
1209,P. pseudoinconstans,65.08501563,1.877
1209,P. pseudoinconstans,65.10017188,1.825
1209,P. taurica,65.10775,1.758
1209,P. taurica,65.12290625,1.769
1209,P. taurica,65.12290625,1.933
1209,P. taurica,65.15266667,1.833
1209,P. taurica,65.20433333,1.792
1209,P. taurica,65.26281818,1.683
1209,P. taurica,65.28645455,1.752
1209,P. taurica,65.31009091,1.674
1209,P. taurica,65.37746154,1.761
1209,P. taurica,65.41784615,1.779
1209,P. taurica,65.44362069,1.84
1209,P. taurica,65.45965517,1.801
1209,P. taurica,65.47568966,1.803
1209,P. taurica,65.49172414,1.815
1209,P. taurica,65.50775862,1.732
1209,P. taurica,65.51577586,1.883
1209,P. taurica,65.5237931,1.871
1209,P. taurica,65.54673333,1.833
1209,P. taurica,65.5714,1.845
1209,P. taurica,65.59606667,1.841
1209,P. taurica,65.71075,1.778
1209,P. taurica,65.720125,1.767
1209,P. taurica,65.74825,1.835
1209,P. taurica,65.767,1.86
1209,P. taurica,65.78575,1.828
1209,P. taurica,65.8045,1.777
1209,P. taurica,65.83567391,1.828
1209,P. taurica,65.911,1.745
1209,P. taurica,65.93513043,1.846
U1403,bulk,NA,1.905188707
U1403,bulk,NA,1.49406737
U1403,bulk,NA,1.907721203
U1403,bulk,NA,2.095027743
U1403,bulk,NA,2.067634705
U1403,bulk,NA,2.095196835
U1403,bulk,NA,2.101421867
U1403,bulk,NA,2.138653692
U1403,bulk,NA,2.222692827
U1403,bulk,NA,2.089522563
U1403,bulk,NA,2.145586498
U1403,bulk,NA,1.945042405
U1403,bulk,NA,2.057306032
U1403,bulk,NA,1.900909177
U1403,bulk,NA,1.811395176
U1403,bulk,NA,1.863522096
U1403,bulk,NA,1.907734511
U1403,bulk,NA,1.999165525
U1403,bulk,NA,1.74
U1403,bulk,NA,2.036971578
U1403,bulk,NA,1.785644168
U1403,bulk,NA,2.166713764
U1403,bulk,NA,2.219649156
U1403,bulk,NA,2.170274051
U1403,bulk,NA,1.938109599
U1403,bulk,NA,1.98822896
U1403,bulk,NA,1.772497385
U1403,bulk,NA,1.963980802
U1403,bulk,NA,2.065098312
U1403,bulk,NA,1.912713549
U1403,bulk,NA,2.010566801
U1403,bulk,NA,1.765283511
U1403,bulk,NA,1.94
U1403,bulk,NA,1.862433924
U1403,bulk,63.130681,1.804978468
U1403,bulk,63.173405,1.82
U1403,bulk,63.21612899,1.960768038
U1403,bulk,63.25885299,1.827020696
U1403,bulk,63.29089599,1.622429858
U1403,bulk,63.33361998,1.961437646
U1403,bulk,63.37634398,1.61
U1403,bulk,63.41906798,1.755996624
U1403,bulk,63.46179197,1.711731987
U1403,bulk,63.50451597,1.690726793
U1403,bulk,63.54296988,1.417385823
U1403,bulk,63.57189759,1.762528443
U1403,bulk,63.59118273,1.79536556
U1403,bulk,63.62332463,1.344798695
U1403,bulk,63.65546653,1.697248203
U1403,bulk,63.68760843,1.826278367
U1403,bulk,63.71975033,1.65
U1403,bulk,63.82144444,1.84
U1403,bulk,63.84057692,1.79026385
U1403,bulk,63.87536325,1.834316069
U1403,bulk,63.91014957,1.809132239
U1403,bulk,63.9449359,1.733055424
U1403,bulk,63.97972222,1.718660953
U1403,bulk,64.01450855,1.822328855
U1403,bulk,64.04929487,2.081331224
U1403,bulk,64.08234188,1.956612703
U1403,bulk,64.10147436,1.996615717
U1403,bulk,64.13626068,1.818082962
U1403,bulk,64.19047619,2.041369006
U1403,bulk,64.24571429,2.105438402
U1403,bulk,64.35619048,2.126530762
U1403,bulk,64.41142857,2.159113924
U1403,bulk,64.46390476,1.81688357
U1403,bulk,64.49428571,1.76432234
U1403,bulk,64.54806,1.89237454
U1403,bulk,64.58866,1.808272092
U1403,bulk,64.61708,1.84437517
U1403,bulk,64.64956,2.003256996
U1403,bulk,64.69016,2.078529114
U1403,bulk,64.76324,2.157762782
U1403,bulk,64.76324,1.818157167
U1403,bulk,64.76324,2.118039224
U1403,bulk,64.76324,2.023779126
U1403,bulk,64.78354,1.897702078
U1403,bulk,64.79369,1.9
U1403,bulk,64.82414,2.085031519
U1403,bulk,64.84444,2.07369554
U1403,bulk,64.84444,2
U1403,bulk,64.86474,2.156238617
U1403,bulk,64.86474,1.9
U1403,bulk,64.88504,2.2
U1403,bulk,64.89519,2
U1403,bulk,64.90534,2
U1403,bulk,64.92564,2.386578097
U1403,bulk,64.92564,2.3
U1403,bulk,64.95475781,2
U1403,bulk,64.9626875,1.9
U1403,bulk,64.97854688,2.175385943
U1403,bulk,64.97854688,2.159906139
U1403,bulk,64.97854688,2.1
U1403,bulk,64.98647656,2.1
