time,temp,temperror
-0.5525,0.08533517016068538,0.6663683533678713
-0.5475,0.0472441467851574,0.6420711215545767
-0.5425,0.009493519200555897,0.626203868422193
-0.5375,0.014267166577741172,0.6041204906092147
-0.5325,0.04314806044544625,0.5781026237837283
-0.5275,0.06432736368457745,0.5651999565585777
-0.5225,0.1279595504748512,0.5206526238213308
-0.5175,0.15250928878224335,0.5125174029997347
-0.5125,0.1649967648905187,0.5340152235009015
-0.5075,0.18362752770898544,0.5413835091717359
-0.5025,0.18166120911895658,0.555407651433391
-0.4975,0.17844680863978182,0.5672740835733192
-0.4925,0.18384956905249178,0.5806274468094264
-0.4875,0.2019509325714768,0.5452400490361551
-0.4825,0.22114888785230621,0.5242888354722397
-0.4775,0.22401841971764752,0.5090076115383598
-0.4725,0.21904121459898185,0.49449689155063514
-0.4675,0.22124116835001897,0.4559171119992347
-0.4625,0.20287022806866062,0.43075912706287983
-0.4575,0.18014893850454622,0.41133684409736576
-0.4525,0.16344275929055627,0.38712313695989786
-0.4475,0.1420890902667187,0.39393195770437905
-0.4425,0.11486894001761332,0.3859264183706369
-0.4375,0.09904455382132187,0.38277078090187966
-0.4325,0.06730622932168809,0.3957904216625081
-0.4275,0.05834742845986021,0.40438960552674963
-0.4225,0.03305001887812997,0.41187868849942616
-0.4175,0.048607729495178435,0.43011076213951227
-0.4125,0.08179949015180624,0.4498088840713419
-0.4075,0.14221414076661523,0.48633531873972374
-0.4025,0.20770178708695333,0.4923748520772949
-0.3975,0.2962726734890936,0.5133296502684346
-0.3925,0.3973919603667859,0.5518472054393452
-0.3875,0.47162218839686376,0.5671801581713221
-0.3825,0.533781304030883,0.5663078434943438
-0.3775,0.566995462753431,0.5734089598808517
-0.3725,0.5796146443678812,0.5624028293817781
-0.3675,0.5667596140271994,0.5537156711701673
-0.3625,0.5293241416915192,0.521935611266278
-0.3575,0.4810773532764538,0.5023002368781936
-0.3525,0.44589394609996197,0.48631625803313705
-0.3475,0.40821635672640766,0.4827231477216315
-0.3425,0.364263326181887,0.5003198303536215
-0.3375,0.3310061490566972,0.5024851944462464
-0.3325,0.3251409914198048,0.49454881478691604
-0.3275,0.326835387756647,0.49922255366676893
-0.3225,0.34706009957685746,0.4888541131984629
-0.3175,0.40889497876990205,0.46883946156076106
-0.3125,0.47313736231504117,0.4624548430282148
-0.3075,0.5589046271638599,0.45705368305388455
-0.3025,0.6492312094727993,0.44066767705893367
-0.2975,0.7511165007745257,0.43144854599945587
-0.2925,0.861987153812759,0.41888717996089897
-0.2875,0.9639190432976308,0.42314566621376704
-0.2825,1.0657645620574228,0.4135704033395312
-0.2775,1.1726655902981429,0.4102346775009255
-0.2725,1.2745930422231986,0.40482244875679113
-0.2675,1.3722340491935185,0.39043864344672863
-0.2625,1.4634294198739657,0.3983869712779588
-0.2575,1.565475882661905,0.40344672290814637
-0.2525,1.666496214408996,0.4117179355523859
-0.2475,1.7591642835869137,0.4212156536861348
-0.2425,1.8398393533352668,0.4399172021120032
-0.2375,1.910525885406222,0.4395665599966724
-0.2325,1.9754524482153457,0.45592787686493597
-0.2275,2.016121906822275,0.4637165330102888
-0.2225,2.043544076266468,0.46815331978174113
-0.2175,2.0612769915471834,0.4762076978870319
-0.2125,2.051321404388432,0.47717533891257974
-0.2075,2.0549416846528272,0.4773973902994332
-0.2025,2.0384256543898975,0.47224776845435207
-0.1975,2.0362998318043575,0.4767228301977837
-0.1925,2.028587151878188,0.4717678100653869
-0.1875,2.026588984115624,0.4485518069223484
-0.1825,2.0069498244972324,0.45589811096730903
-0.1775,1.9863320098441497,0.43767487384953097
-0.1725,1.9464425278859963,0.4357343809319831
-0.1675,1.909178348986047,0.4193285518433889
-0.1625,1.861885182012302,0.42619682880991894
-0.1575,1.801297094573628,0.42920468779606363
-0.1525,1.732263430364339,0.42559130645569787
-0.1475,1.6517731178806874,0.42013978528671697
-0.1425,1.5881841237024787,0.41866531123657985
-0.1375,1.5136793689162849,0.4234599877458698
-0.1325,1.453117293405506,0.4187044717102401
-0.1275,1.4155306373522043,0.4166411918261927
-0.1225,1.375051785507955,0.4204974593145991
-0.1175,1.3595717180071223,0.41264966841656275
-0.1125,1.3544760614874025,0.40995649244881033
-0.1075,1.3396339868964346,0.4071676825996941
-0.1025,1.3194811626005918,0.4065252633445928
-0.0975,1.2831871137023163,0.41113290294654803
-0.0925,1.2398658633787456,0.4010793546006123
-0.0875,1.1652546454670516,0.40083304028006556
-0.0825,1.0887204015747434,0.39481281685998243
-0.0775,0.9879041642037986,0.39732339635523845
-0.0725,0.8814032358597422,0.3846060794728707
-0.0675,0.7750214530757369,0.39162920468335305
-0.0625,0.6658622319901326,0.3754309620092017
-0.0575,0.559790743997359,0.3704973016811153
-0.0525,0.4420005471330267,0.3577677119930037
-0.0475,0.3601103630880114,0.35478740703210904
-0.0425,0.2799266545811557,0.33867962170026567
-0.0375,0.21823744336309614,0.3332132361586077
-0.0325,0.17102697071349493,0.32443492609924646
-0.0275,0.1374139858117082,0.32213063539888087
-0.0225,0.085960599097878,0.3275810189452662
-0.0175,0.06322258396901945,0.33202386286029567
-0.0125,0.02486839764216382,0.3472662507517552
-0.0075,-0.01450512759334471,0.36214173060635746
-0.0025,-0.04454469356931536,0.38877820867209134
0.0025,-0.06930477901397004,0.4088480940252714
0.0075,-0.08382367905927153,0.440002290128659
0.0125,-0.09072324536441756,0.47601538729035947
0.0175,-0.09405757260779703,0.5064951698398626
0.0225,-0.08554119432279292,0.5511174389446005
0.0275,-0.09235462250745326,0.5984807581298467
0.0325,-0.08809616534905763,0.6383449922544269
0.0375,-0.0677658272903245,0.6650550905556891
0.0425,-0.04746619877448922,0.6825408894552147
0.0475,-0.014260560359703533,0.6820482683561152
0.0525,0.028337581075660877,0.652962264214002
0.0575,0.0950237724109898,0.6230922149283725
0.0625,0.15604698666956104,0.5752807261391322
0.0675,0.19857268006526357,0.5335989273415238
0.0725,0.22447320928169864,0.5427125545857544
0.0775,0.24428963659594577,0.5534664848178268
0.0825,0.2573363490825964,0.5442769027131519
0.0875,0.25710848872412356,0.5766790257430474
0.0925,0.25632045771399964,0.5837551944169244
0.0975,0.28430997279739967,0.5855548365754186
0.1025,0.33727614504820536,0.6169189803283252
0.1075,0.3554813404970392,0.6414965453335055
0.1125,0.3948968771929038,0.6483237431031742
0.1175,0.41163974549467064,0.6876236897205544
0.1225,0.4384265850021907,0.737695141056444
0.1275,0.4439303417106713,0.7466687922660811
0.1325,0.46939427955068425,0.7933285371755533
0.1375,0.4806608607252428,0.8018879231339697
0.1425,0.4790899624810866,0.8013231250642101
0.1475,0.4994595330354527,0.8118754214946168
0.1525,0.5019454760844796,0.7798043821079121
0.1575,0.5365467308612554,0.7186668456357846
0.1625,0.5414179916343486,0.7011173258697291
0.1675,0.5737917709226342,0.6809445183298733
0.1725,0.6204778849846886,0.6625438973259692
0.1775,0.6537446511923839,0.6297345762612921
0.1825,0.694025121060554,0.6395164350045928
0.1875,0.7469582798361795,0.6742039470890667
0.1925,0.7713866423719683,0.7270756128880768
0.1975,0.8181861358771505,0.8168435833354395
0.2025,0.7986970084761243,0.8801526035344716
0.2075,0.8197988419251394,0.9906350728282617
0.2125,0.8243261316554906,1.075793951133392
0.2175,0.8361374106400624,1.166751872224532
0.2225,0.8270262007910242,1.1925129870745899
0.2275,0.8297369723522698,1.197084268675488
0.2325,0.8090276194411962,1.227181107426775
0.2375,0.8062722723344544,1.1670796226727764
0.2425,0.8035452820235546,1.1716021328153887
0.2475,0.8106928410369632,1.0924891400970136
0.2525,0.8198853515216339,1.0355063061493979
0.2575,0.8301872071629649,0.9914204377943622
0.2625,0.8002604619722508,0.9441228044964939
0.2675,0.7489082842024977,0.9009473250596327
0.2725,0.6830504733866648,0.9283480323116148
0.2775,0.6250325811788804,0.9533947727194256
0.2825,0.5550113436644619,0.9574687079064405
0.2875,0.5072890072113101,0.9452533021790859
0.2925,0.44807637855163857,0.8631001047216885
0.2975,0.3886513274747921,0.8036050108393289
0.3025,0.3246333363811314,0.70975794731284
0.3075,0.22651239911816248,0.6389731891943726
0.3125,0.1281650799216823,0.5768818754854108
0.3175,0.052991586276011936,0.5287473157088932
0.3225,-0.016911108854151428,0.4856819806013012
0.3275,-0.07118113828293113,0.4567456028610627
0.3325,-0.09814949031795035,0.4410267293515957
0.3375,-0.09008840507643612,0.4451268876766952
0.3425,-0.07442008182314516,0.4602018020069153
0.3475,-0.033251926630601954,0.48626375988240295
0.3525,0.03540246433800263,0.5322938039894086
0.3575,0.13568046791433774,0.5827821314310387
0.3625,0.23714434618569005,0.6497779651511979
0.3675,0.3794181411504233,0.7289453703725125
0.3725,0.5340940120554732,0.7905917427204102
0.3775,0.7012833990846234,0.8267079381255639
0.3825,0.8427951623434755,0.8490534831586308
0.3875,0.9713488808517824,0.8296047602893764
0.3925,1.0749513883342459,0.7632546884195449
0.3975,1.1133633320704739,0.7126067041241955
0.4025,1.1466729871297738,0.6925156442839514
0.4075,1.1377551176905125,0.6890448766893688
0.4125,1.169287418050855,0.6515763128156704
0.4175,1.1377023353036615,0.7114534460676611
0.4225,1.132884574282623,0.7116949363798528
0.4275,1.116171904771325,0.7333458429203783
0.4325,1.1040701263604653,0.7414027133773292
0.4375,1.068076922803242,0.7912633525449102
0.4425,1.0672042031263507,0.7919694614328955
0.4475,1.0396777916864433,0.7963536035742919
0.4525,1.0158148227399448,0.7704555990560934
0.4575,1.020925589229827,0.7494082147912372
0.4625,1.0250357690221663,0.7259790982712692
0.4675,1.0352735742629589,0.7026371218057446
0.4725,1.0481688648394203,0.6736224386634343
0.4775,1.0579637540479836,0.6440867301185855
0.4825,1.049042994828181,0.6481607134665153
0.4875,1.0517857210405557,0.6092846712631783
0.4925,1.0397711724744862,0.6139986962138817
0.4975,1.0205002893511446,0.5987143064261383
0.5025,0.982594318908433,0.6091515850485357
0.5075,0.9443657369829829,0.6476553232081712
0.5125,0.9207538135449542,0.6689041174534708
0.5175,0.8712986421866886,0.7335770621154638
0.5225,0.8374441422102611,0.7948763061263874
0.5275,0.8054122724244016,0.8955249075312853
0.5325,0.8073707437031908,0.9347500854044867
0.5375,0.8120830107252649,1.0124440540583601
0.5425,0.8422496934902965,1.0413915851786253
0.5475,0.8785643983346959,1.1097759575479391
0.5525,0.9245301982279036,1.1304274426210017
0.5575,1.0014985619671883,1.121059888422512
0.5625,1.0644913308431896,1.1371745124987935
0.5675,1.0390687321273215,1.1039610042700496
0.5725,1.0680302831866368,1.0950361355941003
0.5775,1.1178920400712182,1.1152892564859367
0.5825,1.098864354691303,1.0690120381326582
0.5875,1.1283642077974432,1.0553411309304332
0.5925,1.155685674045688,1.0374996361179856
0.5975,1.1941511201457637,1.0025873814393003
0.6025,1.2076940487498358,0.9767126591861195
0.6075,1.2011523102656017,0.9302267323305047
0.6125,1.1998890330863758,0.9231158249411779
0.6175,1.1745422064733664,0.917699187630055
0.6225,1.1445469866699176,0.8912719384647934
0.6275,1.1308903957478973,0.8958087392727793
0.6325,1.1490900556064283,0.8788867668038985
0.6375,1.1780368968944908,0.8666917396214849
0.6425,1.1993141124109394,0.8442364897044837
0.6475,1.2446329533605407,0.8044984116285213
0.6525,1.3022878583167126,0.7740472760626653
0.6575,1.3608170338020007,0.7477724488695661
0.6625,1.3933778092291282,0.7066299990062513
0.6675,1.412136493860549,0.6927940096730144
0.6725,1.414435436266224,0.7059845959273001
0.6775,1.3840742950257847,0.7279682283134536
0.6825,1.3514873155321834,0.7416129501269579
0.6875,1.2924402234826133,0.7461205419811244
0.6925,1.2444945036246893,0.7501714689246218
0.6975,1.2131402390681345,0.7465287547112207
0.7025,1.1565794894692678,0.7628845067398093
0.7075,1.1356979857902418,0.7972185017299445
0.7125,1.0633107128366053,0.9093143542808496
0.7175,1.0352810696588055,1.0243512673903075
0.7225,0.992243454912465,1.1453911369144956
0.7275,0.9161834895887476,1.2717292053642917
0.7325,0.8565451853708601,1.4413297452173517
0.7375,0.8208295647440613,1.4961392777278546
0.7425,0.7972474317678253,1.5608465963110942
0.7475,0.8607877625530364,1.534684013135266
0.7525,0.9273477895941296,1.480768425280758
0.7575,1.0261524177770593,1.3896016753834592
0.7625,1.1286198397859721,1.246629941456295
0.7675,1.2172895170064097,1.1558197109763535
0.7725,1.280667396404899,0.998409277724096
0.7775,1.3588454696647536,0.8765859013818071
0.7825,1.4213395780668956,0.7877158089944312
0.7875,1.4806085496612489,0.6914095677169418
0.7925,1.5274031463143716,0.6612631173964458
0.7975,1.611683942347406,0.601960024254076
0.8025,1.65547734120852,0.5785710820153209
0.8075,1.687882596473775,0.5758530134425173
0.8125,1.7044534760455066,0.5692838909088265
0.8175,1.6962598612807152,0.5762477623634458
0.8225,1.683141990497237,0.5856462111502172
0.8275,1.6616867069145769,0.5873121800279141
0.8325,1.6379269442344528,0.5886871858617179
0.8375,1.636100536159244,0.5888781380152794
0.8425,1.6321826191634679,0.5930819289765638
0.8475,1.6401662614378063,0.5969910946417868
0.8525,1.6471735183579777,0.6113513200019756
0.8575,1.6445023216445505,0.6291597603463311
0.8625,1.6480517565318384,0.6404893212099425
0.8675,1.658139567461643,0.6318905782262589
0.8725,1.6500123193436647,0.6552686584159845
0.8775,1.6480945775903775,0.6504550693138063
0.8825,1.6348552877078097,0.6472971895243024
0.8875,1.644858279333283,0.6566762252383843
0.8925,1.6199922013714685,0.6772177074698135
0.8975,1.5666710672202506,0.7352157110797661
0.9025,1.5128612871669656,0.7690149991914799
0.9075,1.4391710374643252,0.8226662401363909
0.9125,1.392961890613779,0.8879572631362971
0.9175,1.3503310317797539,0.9079639537927344
0.9225,1.33212306428173,0.9532414704129254
0.9275,1.3746993361952817,0.931962584973064
0.9325,1.4036361459081685,0.9168571572004872
0.9375,1.4490524336010706,0.8548328676872985
0.9425,1.491822680152936,0.7879392799872972
0.9475,1.5072905934626433,0.7453149328476795
0.9525,1.5210649779365801,0.6808280418199687
0.9575,1.527455435482889,0.6524668091503186
0.9625,1.482915570941531,0.6607520057109526
0.9675,1.4626652006728136,0.6581053109950658
0.9725,1.425679920395158,0.6600791601178421
0.9775,1.3920672981907913,0.6882048521328147
0.9825,1.3528023873721964,0.6991679295289779
0.9875,1.3282789455935335,0.7270583396466734
0.9925,1.3059737061155505,0.7459994317522289
0.9975,1.2898726559544844,0.785901589084632
